-----1035 1035 call53<__wasilibc_populate_preopens>
----1035-0b 1035 call53<__wasilibc_populate_preopens> 0b end
---1035-0b-00 1035 call53<__wasilibc_populate_preopens> 0b end 00 unreachable
--1035-0b-00-0b 1035 call53<__wasilibc_populate_preopens> 0b end 00 unreachable 0b end
-1035-0b-00-0b-017f 1035 call53<__wasilibc_populate_preopens> 0b end 00 unreachable 0b end 017f local[3]type=i32
1035-0b-00-0b-017f-0240 1035 call53<__wasilibc_populate_preopens> 0b end 00 unreachable 0b end 017f local[3]type=i32 0240 block
76-2100-2003-4101-74-2103 76 i32.shr_u 2100 local.set0 2003 local.get3 4101 i32.const1 74 i32.shl 2103 local.set3
2100-2003-4101-74-2103-2006 2100 local.set0 2003 local.get3 4101 i32.const1 74 i32.shl 2103 local.set3 2006 local.get6
2003-4101-74-2103-2006-2000 2003 local.get3 4101 i32.const1 74 i32.shl 2103 local.set3 2006 local.get6 2000 local.get0
4101-74-2103-2006-2000-4104 4101 i32.const1 74 i32.shl 2103 local.set3 2006 local.get6 2000 local.get0 4104 i32.const4
74-2103-2006-2000-4104-71 74 i32.shl 2103 local.set3 2006 local.get6 2000 local.get0 4104 i32.const4 71 i32.and
2103-2006-2000-4104-71-6a 2103 local.set3 2006 local.get6 2000 local.get0 4104 i32.const4 71 i32.and 6a i32.add
2006-2000-4104-71-6a-4110 2006 local.get6 2000 local.get0 4104 i32.const4 71 i32.and 6a i32.add 4110 i32.const16
2000-4104-71-6a-4110-6a 2000 local.get0 4104 i32.const4 71 i32.and 6a i32.add 4110 i32.const16 6a i32.add
4104-71-6a-4110-6a-2209 4104 i32.const4 71 i32.and 6a i32.add 4110 i32.const16 6a i32.add 2209 local.tee9
71-6a-4110-6a-2209-280200 71 i32.and 6a i32.add 4110 i32.const16 6a i32.add 2209 local.tee9 280200 i32.load20
6a-4110-6a-2209-280200-2200 6a i32.add 4110 i32.const16 6a i32.add 2209 local.tee9 280200 i32.load20 2200 local.tee0
4110-6a-2209-280200-2200-0d00 4110 i32.const16 6a i32.add 2209 local.tee9 280200 i32.load20 2200 local.tee0 0d00 br_if0
6a-2209-280200-2200-0d00-0b 6a i32.add 2209 local.tee9 280200 i32.load20 2200 local.tee0 0d00 br_if0 0b end
2209-280200-2200-0d00-0b-2009 2209 local.tee9 280200 i32.load20 2200 local.tee0 0d00 br_if0 0b end 2009 local.get9
280200-2200-0d00-0b-2009-2005 280200 i32.load20 2200 local.tee0 0d00 br_if0 0b end 2009 local.get9 2005 local.get5
2200-0d00-0b-2009-2005-360200 2200 local.tee0 0d00 br_if0 0b end 2009 local.get9 2005 local.get5 360200 i32.store20
0d00-0b-2009-2005-360200-2005 0d00 br_if0 0b end 2009 local.get9 2005 local.get5 360200 i32.store20 2005 local.get5
0b-2009-2005-360200-2005-2006 0b end 2009 local.get9 2005 local.get5 360200 i32.store20 2005 local.get5 2006 local.get6
2009-2005-360200-2005-2006-360218 2009 local.get9 2005 local.get5 360200 i32.store20 2005 local.get5 2006 local.get6 360218 i32.store224
2005-360200-2005-2006-360218-2005 2005 local.get5 360200 i32.store20 2005 local.get5 2006 local.get6 360218 i32.store224 2005 local.get5
360200-2005-2006-360218-2005-2005 360200 i32.store20 2005 local.get5 2006 local.get6 360218 i32.store224 2005 local.get5 2005 local.get5
2005-2006-360218-2005-2005-36020c 2005 local.get5 2006 local.get6 360218 i32.store224 2005 local.get5 2005 local.get5 36020c i32.store212
2006-360218-2005-2005-36020c-2005 2006 local.get6 360218 i32.store224 2005 local.get5 2005 local.get5 36020c i32.store212 2005 local.get5
360218-2005-2005-36020c-2005-2005 360218 i32.store224 2005 local.get5 2005 local.get5 36020c i32.store212 2005 local.get5 2005 local.get5
2005-2005-36020c-2005-2005-360208 2005 local.get5 2005 local.get5 36020c i32.store212 2005 local.get5 2005 local.get5 360208 i32.store28
2005-36020c-2005-2005-360208-0c02 2005 local.get5 36020c i32.store212 2005 local.get5 2005 local.get5 360208 i32.store28 0c02 br2
36020c-2005-2005-360208-0c02-0b 36020c i32.store212 2005 local.get5 2005 local.get5 360208 i32.store28 0c02 br2 0b end
2005-2005-360208-0c02-0b-2000 2005 local.get5 2005 local.get5 360208 i32.store28 0c02 br2 0b end 2000 local.get0
2005-360208-0c02-0b-2000-4178 2005 local.get5 360208 i32.store28 0c02 br2 0b end 2000 local.get0 4178 i32.const4294967288
360208-0c02-0b-2000-4178-2000 360208 i32.store28 0c02 br2 0b end 2000 local.get0 4178 i32.const4294967288 2000 local.get0
0c02-0b-2000-4178-2000-6b 0c02 br2 0b end 2000 local.get0 4178 i32.const4294967288 2000 local.get0 6b i32.sub
0b-2000-4178-2000-6b-410f 0b end 2000 local.get0 4178 i32.const4294967288 2000 local.get0 6b i32.sub 410f i32.const15
2000-4178-2000-6b-410f-71 2000 local.get0 4178 i32.const4294967288 2000 local.get0 6b i32.sub 410f i32.const15 71 i32.and
4178-2000-6b-410f-71-4100 4178 i32.const4294967288 2000 local.get0 6b i32.sub 410f i32.const15 71 i32.and 4100 i32.const0
2000-6b-410f-71-4100-2000 2000 local.get0 6b i32.sub 410f i32.const15 71 i32.and 4100 i32.const0 2000 local.get0
6b-410f-71-4100-2000-4108 6b i32.sub 410f i32.const15 71 i32.and 4100 i32.const0 2000 local.get0 4108 i32.const8
410f-71-4100-2000-4108-6a 410f i32.const15 71 i32.and 4100 i32.const0 2000 local.get0 4108 i32.const8 6a i32.add
71-4100-2000-4108-6a-410f 71 i32.and 4100 i32.const0 2000 local.get0 4108 i32.const8 6a i32.add 410f i32.const15
4100-2000-4108-6a-410f-71 4100 i32.const0 2000 local.get0 4108 i32.const8 6a i32.add 410f i32.const15 71 i32.and
2000-4108-6a-410f-71-1b 2000 local.get0 4108 i32.const8 6a i32.add 410f i32.const15 71 i32.and 1b select
4108-6a-410f-71-1b-2204 4108 i32.const8 6a i32.add 410f i32.const15 71 i32.and 1b select 2204 local.tee4
6a-410f-71-1b-2204-6a 6a i32.add 410f i32.const15 71 i32.and 1b select 2204 local.tee4 6a i32.add
410f-71-1b-2204-6a-2202 410f i32.const15 71 i32.and 1b select 2204 local.tee4 6a i32.add 2202 local.tee2
71-1b-2204-6a-2202-2007 71 i32.and 1b select 2204 local.tee4 6a i32.add 2202 local.tee2 2007 local.get7
1b-2204-6a-2202-2007-4148 1b select 2204 local.tee4 6a i32.add 2202 local.tee2 2007 local.get7 4148 i32.const4294967240
2204-6a-2202-2007-4148-6a 2204 local.tee4 6a i32.add 2202 local.tee2 2007 local.get7 4148 i32.const4294967240 6a i32.add
6a-2202-2007-4148-6a-2209 6a i32.add 2202 local.tee2 2007 local.get7 4148 i32.const4294967240 6a i32.add 2209 local.tee9
2202-2007-4148-6a-2209-2004 2202 local.tee2 2007 local.get7 4148 i32.const4294967240 6a i32.add 2209 local.tee9 2004 local.get4
2007-4148-6a-2209-2004-6b 2007 local.get7 4148 i32.const4294967240 6a i32.add 2209 local.tee9 2004 local.get4 6b i32.sub
4148-6a-2209-2004-6b-2204 4148 i32.const4294967240 6a i32.add 2209 local.tee9 2004 local.get4 6b i32.sub 2204 local.tee4
6a-2209-2004-6b-2204-4101 6a i32.add 2209 local.tee9 2004 local.get4 6b i32.sub 2204 local.tee4 4101 i32.const1
2209-2004-6b-2204-4101-72 2209 local.tee9 2004 local.get4 6b i32.sub 2204 local.tee4 4101 i32.const1 72 i32.or
2004-6b-2204-4101-72-360204 2004 local.get4 6b i32.sub 2204 local.tee4 4101 i32.const1 72 i32.or 360204 i32.store24
6b-2204-4101-72-360204-2000 6b i32.sub 2204 local.tee4 4101 i32.const1 72 i32.or 360204 i32.store24 2000 local.get0
2204-4101-72-360204-2000-2009 2204 local.tee4 4101 i32.const1 72 i32.or 360204 i32.store24 2000 local.get0 2009 local.get9
4101-72-360204-2000-2009-6a 4101 i32.const1 72 i32.or 360204 i32.store24 2000 local.get0 2009 local.get9 6a i32.add
72-360204-2000-2009-6a-4138 72 i32.or 360204 i32.store24 2000 local.get0 2009 local.get9 6a i32.add 4138 i32.const56
360204-2000-2009-6a-4138-360204 360204 i32.store24 2000 local.get0 2009 local.get9 6a i32.add 4138 i32.const56 360204 i32.store24
2000-2009-6a-4138-360204-2003 2000 local.get0 2009 local.get9 6a i32.add 4138 i32.const56 360204 i32.store24 2003 local.get3
2009-6a-4138-360204-2003-2006 2009 local.get9 6a i32.add 4138 i32.const56 360204 i32.store24 2003 local.get3 2006 local.get6
6a-4138-360204-2003-2006-4137 6a i32.add 4138 i32.const56 360204 i32.store24 2003 local.get3 2006 local.get6 4137 i32.const55
4138-360204-2003-2006-4137-2006 4138 i32.const56 360204 i32.store24 2003 local.get3 2006 local.get6 4137 i32.const55 2006 local.get6
360204-2003-2006-4137-2006-6b 360204 i32.store24 2003 local.get3 2006 local.get6 4137 i32.const55 2006 local.get6 6b i32.sub
2003-2006-4137-2006-6b-410f 2003 local.get3 2006 local.get6 4137 i32.const55 2006 local.get6 6b i32.sub 410f i32.const15
2006-4137-2006-6b-410f-71 2006 local.get6 4137 i32.const55 2006 local.get6 6b i32.sub 410f i32.const15 71 i32.and
4137-2006-6b-410f-71-4100 4137 i32.const55 2006 local.get6 6b i32.sub 410f i32.const15 71 i32.and 4100 i32.const0
2006-6b-410f-71-4100-2006 2006 local.get6 6b i32.sub 410f i32.const15 71 i32.and 4100 i32.const0 2006 local.get6
6b-410f-71-4100-2006-4149 6b i32.sub 410f i32.const15 71 i32.and 4100 i32.const0 2006 local.get6 4149 i32.const4294967241
410f-71-4100-2006-4149-6a 410f i32.const15 71 i32.and 4100 i32.const0 2006 local.get6 4149 i32.const4294967241 6a i32.add
71-4100-2006-4149-6a-410f 71 i32.and 4100 i32.const0 2006 local.get6 4149 i32.const4294967241 6a i32.add 410f i32.const15
4100-2006-4149-6a-410f-71 4100 i32.const0 2006 local.get6 4149 i32.const4294967241 6a i32.add 410f i32.const15 71 i32.and
2006-4149-6a-410f-71-1b 2006 local.get6 4149 i32.const4294967241 6a i32.add 410f i32.const15 71 i32.and 1b select
4149-6a-410f-71-1b-6a 4149 i32.const4294967241 6a i32.add 410f i32.const15 71 i32.and 1b select 6a i32.add
6a-410f-71-1b-6a-4141 6a i32.add 410f i32.const15 71 i32.and 1b select 6a i32.add 4141 i32.const4294967233
410f-71-1b-6a-4141-6a 410f i32.const15 71 i32.and 1b select 6a i32.add 4141 i32.const4294967233 6a i32.add
71-1b-6a-4141-6a-2209 71 i32.and 1b select 6a i32.add 4141 i32.const4294967233 6a i32.add 2209 local.tee9
1b-6a-4141-6a-2209-2009 1b select 6a i32.add 4141 i32.const4294967233 6a i32.add 2209 local.tee9 2009 local.get9
6a-4141-6a-2209-2009-2003 6a i32.add 4141 i32.const4294967233 6a i32.add 2209 local.tee9 2009 local.get9 2003 local.get3
4141-6a-2209-2009-2003-4110 4141 i32.const4294967233 6a i32.add 2209 local.tee9 2009 local.get9 2003 local.get3 4110 i32.const16
6a-2209-2009-2003-4110-6a 6a i32.add 2209 local.tee9 2009 local.get9 2003 local.get3 4110 i32.const16 6a i32.add
2209-2009-2003-4110-6a-49 2209 local.tee9 2009 local.get9 2003 local.get3 4110 i32.const16 6a i32.add 49 i32.lt_u
2009-2003-4110-6a-49-1b 2009 local.get9 2003 local.get3 4110 i32.const16 6a i32.add 49 i32.lt_u 1b select
2003-4110-6a-49-1b-2209 2003 local.get3 4110 i32.const16 6a i32.add 49 i32.lt_u 1b select 2209 local.tee9
4110-6a-49-1b-2209-4123 4110 i32.const16 6a i32.add 49 i32.lt_u 1b select 2209 local.tee9 4123 i32.const35
6a-49-1b-2209-4123-360204 6a i32.add 49 i32.lt_u 1b select 2209 local.tee9 4123 i32.const35 360204 i32.store24
49-1b-2209-4123-360204-4100 49 i32.lt_u 1b select 2209 local.tee9 4123 i32.const35 360204 i32.store24 4100 i32.const0
1b-2209-4123-360204-4100-4100 1b select 2209 local.tee9 4123 i32.const35 360204 i32.store24 4100 i32.const0 4100 i32.const0
2209-4123-360204-4100-4100-28029cd8808000 2209 local.tee9 4123 i32.const35 360204 i32.store24 4100 i32.const0 4100 i32.const0 28029cd8808000 i32.load211292
4123-360204-4100-4100-28029cd8808000-3602d0d4808000 4123 i32.const35 360204 i32.store24 4100 i32.const0 4100 i32.const0 28029cd8808000 i32.load211292 3602d0d4808000 i32.store210832
360204-4100-4100-28029cd8808000-3602d0d4808000-4100 360204 i32.store24 4100 i32.const0 4100 i32.const0 28029cd8808000 i32.load211292 3602d0d4808000 i32.store210832 4100 i32.const0
4100-4100-28029cd8808000-3602d0d4808000-4100-2004 4100 i32.const0 4100 i32.const0 28029cd8808000 i32.load211292 3602d0d4808000 i32.store210832 4100 i32.const0 2004 local.get4
4100-28029cd8808000-3602d0d4808000-4100-2004-3602c0d4808000 4100 i32.const0 28029cd8808000 i32.load211292 3602d0d4808000 i32.store210832 4100 i32.const0 2004 local.get4 3602c0d4808000 i32.store210816
28029cd8808000-3602d0d4808000-4100-2004-3602c0d4808000-4100 28029cd8808000 i32.load211292 3602d0d4808000 i32.store210832 4100 i32.const0 2004 local.get4 3602c0d4808000 i32.store210816 4100 i32.const0
3602d0d4808000-4100-2004-3602c0d4808000-4100-2002 3602d0d4808000 i32.store210832 4100 i32.const0 2004 local.get4 3602c0d4808000 i32.store210816 4100 i32.const0 2002 local.get2
4100-2004-3602c0d4808000-4100-2002-3602ccd4808000 4100 i32.const0 2004 local.get4 3602c0d4808000 i32.store210816 4100 i32.const0 2002 local.get2 3602ccd4808000 i32.store210828
2004-3602c0d4808000-4100-2002-3602ccd4808000-2009 2004 local.get4 3602c0d4808000 i32.store210816 4100 i32.const0 2002 local.get2 3602ccd4808000 i32.store210828 2009 local.get9
3602c0d4808000-4100-2002-3602ccd4808000-2009-4110 3602c0d4808000 i32.store210816 4100 i32.const0 2002 local.get2 3602ccd4808000 i32.store210828 2009 local.get9 4110 i32.const16
4100-2002-3602ccd4808000-2009-4110-6a 4100 i32.const0 2002 local.get2 3602ccd4808000 i32.store210828 2009 local.get9 4110 i32.const16 6a i32.add
2002-3602ccd4808000-2009-4110-6a-4100 2002 local.get2 3602ccd4808000 i32.store210828 2009 local.get9 4110 i32.const16 6a i32.add 4100 i32.const0
3602ccd4808000-2009-4110-6a-4100-2902fcd7808000 3602ccd4808000 i32.store210828 2009 local.get9 4110 i32.const16 6a i32.add 4100 i32.const0 2902fcd7808000 i64.load211260
2009-4110-6a-4100-2902fcd7808000-370200 2009 local.get9 4110 i32.const16 6a i32.add 4100 i32.const0 2902fcd7808000 i64.load211260 370200 i64.store20
4110-6a-4100-2902fcd7808000-370200-2009 4110 i32.const16 6a i32.add 4100 i32.const0 2902fcd7808000 i64.load211260 370200 i64.store20 2009 local.get9
6a-4100-2902fcd7808000-370200-2009-4100 6a i32.add 4100 i32.const0 2902fcd7808000 i64.load211260 370200 i64.store20 2009 local.get9 4100 i32.const0
4100-2902fcd7808000-370200-2009-4100-2902f4d7808000 4100 i32.const0 2902fcd7808000 i64.load211260 370200 i64.store20 2009 local.get9 4100 i32.const0 2902f4d7808000 i64.load211252
2902fcd7808000-370200-2009-4100-2902f4d7808000-370208 2902fcd7808000 i64.load211260 370200 i64.store20 2009 local.get9 4100 i32.const0 2902f4d7808000 i64.load211252 370208 i64.store28
370200-2009-4100-2902f4d7808000-370208-4100 370200 i64.store20 2009 local.get9 4100 i32.const0 2902f4d7808000 i64.load211252 370208 i64.store28 4100 i32.const0
2009-4100-2902f4d7808000-370208-4100-2009 2009 local.get9 4100 i32.const0 2902f4d7808000 i64.load211252 370208 i64.store28 4100 i32.const0 2009 local.get9
4100-2902f4d7808000-370208-4100-2009-4108 4100 i32.const0 2902f4d7808000 i64.load211252 370208 i64.store28 4100 i32.const0 2009 local.get9 4108 i32.const8
2902f4d7808000-370208-4100-2009-4108-6a 2902f4d7808000 i64.load211252 370208 i64.store28 4100 i32.const0 2009 local.get9 4108 i32.const8 6a i32.add
370208-4100-2009-4108-6a-3602fcd7808000 370208 i64.store28 4100 i32.const0 2009 local.get9 4108 i32.const8 6a i32.add 3602fcd7808000 i32.store211260
4100-2009-4108-6a-3602fcd7808000-4100 4100 i32.const0 2009 local.get9 4108 i32.const8 6a i32.add 3602fcd7808000 i32.store211260 4100 i32.const0
2009-4108-6a-3602fcd7808000-4100-2007 2009 local.get9 4108 i32.const8 6a i32.add 3602fcd7808000 i32.store211260 4100 i32.const0 2007 local.get7
4108-6a-3602fcd7808000-4100-2007-3602f8d7808000 4108 i32.const8 6a i32.add 3602fcd7808000 i32.store211260 4100 i32.const0 2007 local.get7 3602f8d7808000 i32.store211256
6a-3602fcd7808000-4100-2007-3602f8d7808000-4100 6a i32.add 3602fcd7808000 i32.store211260 4100 i32.const0 2007 local.get7 3602f8d7808000 i32.store211256 4100 i32.const0
3602fcd7808000-4100-2007-3602f8d7808000-4100-2000 3602fcd7808000 i32.store211260 4100 i32.const0 2007 local.get7 3602f8d7808000 i32.store211256 4100 i32.const0 2000 local.get0
4100-2007-3602f8d7808000-4100-2000-3602f4d7808000 4100 i32.const0 2007 local.get7 3602f8d7808000 i32.store211256 4100 i32.const0 2000 local.get0 3602f4d7808000 i32.store211252
2007-3602f8d7808000-4100-2000-3602f4d7808000-4100 2007 local.get7 3602f8d7808000 i32.store211256 4100 i32.const0 2000 local.get0 3602f4d7808000 i32.store211252 4100 i32.const0
3602f8d7808000-4100-2000-3602f4d7808000-4100-4100 3602f8d7808000 i32.store211256 4100 i32.const0 2000 local.get0 3602f4d7808000 i32.store211252 4100 i32.const0 4100 i32.const0
4100-2000-3602f4d7808000-4100-4100-360280d8808000 4100 i32.const0 2000 local.get0 3602f4d7808000 i32.store211252 4100 i32.const0 4100 i32.const0 360280d8808000 i32.store211264
2000-3602f4d7808000-4100-4100-360280d8808000-2009 2000 local.get0 3602f4d7808000 i32.store211252 4100 i32.const0 4100 i32.const0 360280d8808000 i32.store211264 2009 local.get9
3602f4d7808000-4100-4100-360280d8808000-2009-4124 3602f4d7808000 i32.store211252 4100 i32.const0 4100 i32.const0 360280d8808000 i32.store211264 2009 local.get9 4124 i32.const36
4100-4100-360280d8808000-2009-4124-6a 4100 i32.const0 4100 i32.const0 360280d8808000 i32.store211264 2009 local.get9 4124 i32.const36 6a i32.add
4100-360280d8808000-2009-4124-6a-2104 4100 i32.const0 360280d8808000 i32.store211264 2009 local.get9 4124 i32.const36 6a i32.add 2104 local.set4
360280d8808000-2009-4124-6a-2104-0340 360280d8808000 i32.store211264 2009 local.get9 4124 i32.const36 6a i32.add 2104 local.set4 0340 loop
2009-4124-6a-2104-0340-2004 2009 local.get9 4124 i32.const36 6a i32.add 2104 local.set4 0340 loop 2004 local.get4
4124-6a-2104-0340-2004-4107 4124 i32.const36 6a i32.add 2104 local.set4 0340 loop 2004 local.get4 4107 i32.const7
6a-2104-0340-2004-4107-360200 6a i32.add 2104 local.set4 0340 loop 2004 local.get4 4107 i32.const7 360200 i32.store20
2104-0340-2004-4107-360200-2004 2104 local.set4 0340 loop 2004 local.get4 4107 i32.const7 360200 i32.store20 2004 local.get4
0340-2004-4107-360200-2004-4104 0340 loop 2004 local.get4 4107 i32.const7 360200 i32.store20 2004 local.get4 4104 i32.const4
2004-4107-360200-2004-4104-6a 2004 local.get4 4107 i32.const7 360200 i32.store20 2004 local.get4 4104 i32.const4 6a i32.add
4107-360200-2004-4104-6a-2204 4107 i32.const7 360200 i32.store20 2004 local.get4 4104 i32.const4 6a i32.add 2204 local.tee4
360200-2004-4104-6a-2204-2006 360200 i32.store20 2004 local.get4 4104 i32.const4 6a i32.add 2204 local.tee4 2006 local.get6
2004-4104-6a-2204-2006-49 2004 local.get4 4104 i32.const4 6a i32.add 2204 local.tee4 2006 local.get6 49 i32.lt_u
4104-6a-2204-2006-49-0d00 4104 i32.const4 6a i32.add 2204 local.tee4 2006 local.get6 49 i32.lt_u 0d00 br_if0
6a-2204-2006-49-0d00-0b 6a i32.add 2204 local.tee4 2006 local.get6 49 i32.lt_u 0d00 br_if0 0b end
2204-2006-49-0d00-0b-2009 2204 local.tee4 2006 local.get6 49 i32.lt_u 0d00 br_if0 0b end 2009 local.get9
2006-49-0d00-0b-2009-2003 2006 local.get6 49 i32.lt_u 0d00 br_if0 0b end 2009 local.get9 2003 local.get3
49-0d00-0b-2009-2003-46 49 i32.lt_u 0d00 br_if0 0b end 2009 local.get9 2003 local.get3 46 i32.eq
0d00-0b-2009-2003-46-0d03 0d00 br_if0 0b end 2009 local.get9 2003 local.get3 46 i32.eq 0d03 br_if3
0b-2009-2003-46-0d03-2009 0b end 2009 local.get9 2003 local.get3 46 i32.eq 0d03 br_if3 2009 local.get9
2009-2003-46-0d03-2009-2009 2009 local.get9 2003 local.get3 46 i32.eq 0d03 br_if3 2009 local.get9 2009 local.get9
2003-46-0d03-2009-2009-280204 2003 local.get3 46 i32.eq 0d03 br_if3 2009 local.get9 2009 local.get9 280204 i32.load24
46-0d03-2009-2009-280204-417e 46 i32.eq 0d03 br_if3 2009 local.get9 2009 local.get9 280204 i32.load24 417e i32.const4294967294
0d03-2009-2009-280204-417e-71 0d03 br_if3 2009 local.get9 2009 local.get9 280204 i32.load24 417e i32.const4294967294 71 i32.and
2009-2009-280204-417e-71-360204 2009 local.get9 2009 local.get9 280204 i32.load24 417e i32.const4294967294 71 i32.and 360204 i32.store24
2009-280204-417e-71-360204-2009 2009 local.get9 280204 i32.load24 417e i32.const4294967294 71 i32.and 360204 i32.store24 2009 local.get9
280204-417e-71-360204-2009-2009 280204 i32.load24 417e i32.const4294967294 71 i32.and 360204 i32.store24 2009 local.get9 2009 local.get9
417e-71-360204-2009-2009-2003 417e i32.const4294967294 71 i32.and 360204 i32.store24 2009 local.get9 2009 local.get9 2003 local.get3
71-360204-2009-2009-2003-6b 71 i32.and 360204 i32.store24 2009 local.get9 2009 local.get9 2003 local.get3 6b i32.sub
360204-2009-2009-2003-6b-2200 360204 i32.store24 2009 local.get9 2009 local.get9 2003 local.get3 6b i32.sub 2200 local.tee0
2009-2009-2003-6b-2200-360200 2009 local.get9 2009 local.get9 2003 local.get3 6b i32.sub 2200 local.tee0 360200 i32.store20
2009-2003-6b-2200-360200-2003 2009 local.get9 2003 local.get3 6b i32.sub 2200 local.tee0 360200 i32.store20 2003 local.get3
2003-6b-2200-360200-2003-2000 2003 local.get3 6b i32.sub 2200 local.tee0 360200 i32.store20 2003 local.get3 2000 local.get0
6b-2200-360200-2003-2000-4101 6b i32.sub 2200 local.tee0 360200 i32.store20 2003 local.get3 2000 local.get0 4101 i32.const1
2200-360200-2003-2000-4101-72 2200 local.tee0 360200 i32.store20 2003 local.get3 2000 local.get0 4101 i32.const1 72 i32.or
360200-2003-2000-4101-72-360204 360200 i32.store20 2003 local.get3 2000 local.get0 4101 i32.const1 72 i32.or 360204 i32.store24
2003-2000-4101-72-360204-0240 2003 local.get3 2000 local.get0 4101 i32.const1 72 i32.or 360204 i32.store24 0240 block
2000-4101-72-360204-0240-2000 2000 local.get0 4101 i32.const1 72 i32.or 360204 i32.store24 0240 block 2000 local.get0
4101-72-360204-0240-2000-41ff01 4101 i32.const1 72 i32.or 360204 i32.store24 0240 block 2000 local.get0 41ff01 i32.const255
72-360204-0240-2000-41ff01-4b 72 i32.or 360204 i32.store24 0240 block 2000 local.get0 41ff01 i32.const255 4b i32.gt_u
360204-0240-2000-41ff01-4b-0d00 360204 i32.store24 0240 block 2000 local.get0 41ff01 i32.const255 4b i32.gt_u 0d00 br_if0
0240-2000-41ff01-4b-0d00-2000 0240 block 2000 local.get0 41ff01 i32.const255 4b i32.gt_u 0d00 br_if0 2000 local.get0
2000-41ff01-4b-0d00-2000-4178 2000 local.get0 41ff01 i32.const255 4b i32.gt_u 0d00 br_if0 2000 local.get0 4178 i32.const4294967288
41ff01-4b-0d00-2000-4178-71 41ff01 i32.const255 4b i32.gt_u 0d00 br_if0 2000 local.get0 4178 i32.const4294967288 71 i32.and
4b-0d00-2000-4178-71-41dcd4808000 4b i32.gt_u 0d00 br_if0 2000 local.get0 4178 i32.const4294967288 71 i32.and 41dcd4808000 i32.const10844
0d00-2000-4178-71-41dcd4808000-6a 0d00 br_if0 2000 local.get0 4178 i32.const4294967288 71 i32.and 41dcd4808000 i32.const10844 6a i32.add
2000-4178-71-41dcd4808000-6a-2104 2000 local.get0 4178 i32.const4294967288 71 i32.and 41dcd4808000 i32.const10844 6a i32.add 2104 local.set4
4178-71-41dcd4808000-6a-2104-0240 4178 i32.const4294967288 71 i32.and 41dcd4808000 i32.const10844 6a i32.add 2104 local.set4 0240 block
71-41dcd4808000-6a-2104-0240-0240 71 i32.and 41dcd4808000 i32.const10844 6a i32.add 2104 local.set4 0240 block 0240 block
41dcd4808000-6a-2104-0240-0240-4100 41dcd4808000 i32.const10844 6a i32.add 2104 local.set4 0240 block 0240 block 4100 i32.const0
6a-2104-0240-0240-4100-2802b4d4808000 6a i32.add 2104 local.set4 0240 block 0240 block 4100 i32.const0 2802b4d4808000 i32.load210804
2104-0240-0240-4100-2802b4d4808000-2206 2104 local.set4 0240 block 0240 block 4100 i32.const0 2802b4d4808000 i32.load210804 2206 local.tee6
0240-0240-4100-2802b4d4808000-2206-4101 0240 block 0240 block 4100 i32.const0 2802b4d4808000 i32.load210804 2206 local.tee6 4101 i32.const1
0240-4100-2802b4d4808000-2206-4101-2000 0240 block 4100 i32.const0 2802b4d4808000 i32.load210804 2206 local.tee6 4101 i32.const1 2000 local.get0
4100-2802b4d4808000-2206-4101-2000-4103 4100 i32.const0 2802b4d4808000 i32.load210804 2206 local.tee6 4101 i32.const1 2000 local.get0 4103 i32.const3
2802b4d4808000-2206-4101-2000-4103-76 2802b4d4808000 i32.load210804 2206 local.tee6 4101 i32.const1 2000 local.get0 4103 i32.const3 76 i32.shr_u
2206-4101-2000-4103-76-74 2206 local.tee6 4101 i32.const1 2000 local.get0 4103 i32.const3 76 i32.shr_u 74 i32.shl
4101-2000-4103-76-74-2200 4101 i32.const1 2000 local.get0 4103 i32.const3 76 i32.shr_u 74 i32.shl 2200 local.tee0
2000-4103-76-74-2200-71 2000 local.get0 4103 i32.const3 76 i32.shr_u 74 i32.shl 2200 local.tee0 71 i32.and
4103-76-74-2200-71-0d00 4103 i32.const3 76 i32.shr_u 74 i32.shl 2200 local.tee0 71 i32.and 0d00 br_if0
76-74-2200-71-0d00-4100 76 i32.shr_u 74 i32.shl 2200 local.tee0 71 i32.and 0d00 br_if0 4100 i32.const0
74-2200-71-0d00-4100-2006 74 i32.shl 2200 local.tee0 71 i32.and 0d00 br_if0 4100 i32.const0 2006 local.get6
2200-71-0d00-4100-2006-2000 2200 local.tee0 71 i32.and 0d00 br_if0 4100 i32.const0 2006 local.get6 2000 local.get0
71-0d00-4100-2006-2000-72 71 i32.and 0d00 br_if0 4100 i32.const0 2006 local.get6 2000 local.get0 72 i32.or
0d00-4100-2006-2000-72-3602b4d4808000 0d00 br_if0 4100 i32.const0 2006 local.get6 2000 local.get0 72 i32.or 3602b4d4808000 i32.store210804
4100-2006-2000-72-3602b4d4808000-2004 4100 i32.const0 2006 local.get6 2000 local.get0 72 i32.or 3602b4d4808000 i32.store210804 2004 local.get4
2006-2000-72-3602b4d4808000-2004-2106 2006 local.get6 2000 local.get0 72 i32.or 3602b4d4808000 i32.store210804 2004 local.get4 2106 local.set6
2000-72-3602b4d4808000-2004-2106-0c01 2000 local.get0 72 i32.or 3602b4d4808000 i32.store210804 2004 local.get4 2106 local.set6 0c01 br1
72-3602b4d4808000-2004-2106-0c01-0b 72 i32.or 3602b4d4808000 i32.store210804 2004 local.get4 2106 local.set6 0c01 br1 0b end
